ORIGGPCD;ORIGGPFR;ORIGFDCD;ORIGFDNM;Energie. Reglement UE N 1169/2011 (kJ/100g);Eau (g/100g);Proteines (g/100g);Glucides (g/100g);Lipides (g/100g);Sucres (g/100g);Amidon (g/100g);Fibres alimentaires (g/100g);Polyols totaux (g/100g);Cendres (g/100g);Alcool (g/100g);Acides organiques (g/100g);AG satures (g/100g);AG monoinsatures (g/100g);AG polyinsatures (g/100g);AG 4:0. butyrique (g/100g);AG 6:0. caproique (g/100g);AG 8:0. caprylique (g/100g);AG 10:0. caprique (g/100g);AG 12:0. laurique (g/100g);AG 14:0. myristique (g/100g);AG 16:0. palmitique (g/100g);AG 18:0. stearique (g/100g);AG 18:1 9c (n09). oleique (g/100g);AG 18:2 9c.12c (n06). linoleique (g/100g);AG 18:3 c9.c12.c15 (n03). alpha0linolenique (g/100g);AG 20:4 5c.8c.11c.14c (n06). arachidonique (g/100g);AG 20:5 5c.8c.11c.14c.17c (n03) EPA (g/100g);AG 22:6 4c.7c.10c.13c.16c.19c (n03) DHA (g/100g);Cholesterol (mg/100g);Sel chlorure de sodium (g/100g);Calcium (mg/100g);Chlorure (mg/100g);Cuivre (mg/100g);Fer (mg/100g);Iode (g/100g);Magnesium (mg/100g);Manganese (mg/100g);Phosphore (mg/100g);Potassium (mg/100g);Selenium (g/100g);Sodium (mg/100g);Zinc (mg/100g);Retinol (g/100g);Beta0Carotene (g/100g);Vitamine D (g/100g);Vitamine E (mg/100g);Vitamine K1 (g/100g);Vitamine K2 (g/100g);Vitamine C (mg/100g);Vitamine B1 ou Thiamine (mg/100g);Vitamine B2 ou Riboflavine (mg/100g);Vitamine B3 ou PP ou Niacine (mg/100g);Vitamine B5 ou Acide pantothenique (mg/100g);Vitamine B6 (mg/100g);Vitamine B9 ou Folates totaux (g/100g);Vitamine B12 (g/100g)
18.1;Fruits crus;13040;Pomelo (dit Pamplemousse). pulpe. cru;149;90.1;0.63;5.92;0.2;5.92;0;1.33;0;0.31;0;1.48;0.045;0.034;0.067;0;0;0;0;0;0;0.04;0.005;0.034;0.052;0.015;0;0;0;0;0.0041;23.3;0;0.036;0.051;0.3;11.7;0.021;13.8;144;10;1.63;0.063;0;552;0;0.22;0;0;40.9;0.043;0.028;0.28;0.28;0.044;24.5;0
18.1;Fruits crus;13041;Prune Reine0Claude. crue;0;84.2;0.81;10.9;0.1;9.6;0;2.28;0;0.6;0;0;0.01;0.07;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43;0.0019;8.71;0;0.067;0.66;2.5;7.6;0.076;25;257;3.58;0.64;0.078;0;95;0;0.7;0;0;5.4;0.05;0.04;0.6;0.2;0.05;5.33;0
18.1;Fruits crus;13043;Peche. pulpe et peau. crue;0;87;1.08;9;0.33;8.19;0;2.02;0.81;0.42;0;0;0.027;0.096;0.12;0;0;0;0;0;0;0.024;0.0029;0.096;0.12;0.0031;0;0;0;0;0.0075;7.32;0;0.075;0.15;0.55;11.2;0.064;21;215;0.16;1.11;0.12;0;162;0;1.27;2.6;0;6.6;0.022;0.046;0.7;0.16;0.028;4.1;0
18.1;Fruits crus;13044;Raisin blanc. a gros grain (type Italia ou Dattier). cru;0;81.3;0.63;16.4;0.3;16.1;0;0.9;0.2;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13;0.0047;10.8;0;0.1;0.16;0.5;8.98;0.058;20;200;10;1.18;0.047;0;0;0;0;0;0;4;0.05;0.03;0.3;0;0.09;10.1;0
18.1;Fruits crus;13045;Raisin noir. cru;0;82.4;0.6;15.6;0.4;15;0;1.3;0.2;0.4;0;0;0.13;0.016;0.12;0;0;0;0;0;0.003;0.11;0.015;0.016;0.09;0.027;0;0;0;0.045;0.0075;8.98;0;0.078;0.2;0.45;6.78;0.051;21.8;152;2.97;0.39;0.038;0;24;0;0.4;0;0;10.8;0.045;0.01;0.15;0.075;0.04;5;0
18.1;Fruits crus;13047;Rhubarbe. tige. crue;85.7;92.4;0.76;1.17;0.23;1.17;0;2.47;0;1.12;0;1.9;0.053;0.023;0.12;0;0;0;0;0;0.001;0.046;0.005;0.016;0.089;0.029;0;0;0;0;0.0093;129;0;0.039;0.28;0.3;13.5;0.16;18.6;239;0.37;3;0.17;0;62.5;0;0.31;29.3;0;9.7;0.028;0.03;0.25;0.08;0.032;7.25;0
18.1;Fruits crus;13050;Pomme. pulpe. crue;0;86.6;0.22;10.7;0.12;10.1;1E-14;1.3;0.59;0.19;0;0;0.021;0.005;0.037;0;0;0;0;0;0;0.017;0.002;0;0;0;0;0;0;0.1;0;5;0;0.031;0.07;0.2;4;0.038;11;90;0.15;0;0.05;0;17;0;0.05;1.8;0;4;0.019;0.028;0.091;0.071;0.037;0;0
18.1;Fruits crus;13054;Carambole. pulpe. crue;0;91.3;1.15;3.9;0.32;3.9;0;2.8;0;0.51;0;0;0.019;0.03;0.18;0;0;0;0;0;0;0.011;0.008;0;0;0;0;0;0;0;0.005;3;0;0.14;0.08;0.4;10;0.037;12;133;0;2;0.12;0;25;0;0.15;0;0;34.4;0.014;0.016;0.37;0.39;0.017;12;0
18.1;Fruits crus;13063;Figue de Barbarie. pulpe et graines. crue;0;87.3;0.51;6;0.31;1.02;0;4.45;0;1.6;0;0;0.01;0.01;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012;118;0;0.019;0.25;1.5;77;0.58;17.5;175;0;4.5;0.14;0;60;0;0.01;2.9;0;12.5;0.011;0.046;0.38;0;0.079;8;0
18.1;Fruits crus;13066;Kaki. pulpe. cru;0;73.5;0.69;17.1;0.35;12.4;0;4.75;0;0.7;0;0;0.02;0.037;0.043;0;0;0;0;0;0.001;0.016;0.003;0;0;0;0;0;0;0;0.014;22.5;0;0.11;1.33;0.8;10;0.36;21.5;259;0;5.5;0.081;0;253;0;0.73;2.6;0;36.8;0.03;0.02;0.1;0;0.065;8;0
18.1;Fruits crus;13067;Citron vert ou Lime. pulpe. cru;139;89.1;0.66;2.02;0.2;1.69;0;2.8;0;0.3;0;4.9;0.023;0.02;0.058;0;0;0;0;0;0.001;0.021;0.001;0.018;0.038;0.02;0;0;0;0;0.005;33;0;0.065;0.6;0.8;6;0.008;18;102;0;2;0.11;0;30;0;0.22;0.6;0;29.1;0.03;0.02;0.2;0.22;0.043;8;0
18.1;Fruits crus;13071;Mure noire (du murier). crue;0;87.7;1.44;8.1;0.39;8.1;0;1.7;0;0.69;0;0;0.027;0.041;0.21;0;0;0;0;0;0;0.006;0.02;0;0;0;0;0;0;0;0.025;39;0;0.06;1.85;0.4;18;1.1;38;194;0;10;0.12;0;9;0;0.87;7.8;0;36.4;0.029;0.1;0.62;0.26;0.05;6;0
18.1;Fruits crus;13079;Tamarin. fruit immature. pulpe. cru;0;31.4;2.65;57.4;0.6;38.8;0;5.1;0;2.7;0;0;0.24;0.17;0.056;0;0;0;0;0;0.0065;0.16;0.057;0.16;0.052;0;0;0;0;0;0.07;74;0;0.086;2.8;0;92;0;113;628;0;28;0.1;0;18;0;0.1;2.8;0;3.5;0.43;0.15;1.94;0.14;0.066;14;0
18.1;Fruits crus;13082;Clementine. pulpe. crue;0;86.6;0.8;11.9;0.19;9.18;0;1.7;0;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.83;0.016;25.2;0;0.035;0.09;13;12.4;0.018;23;154;10;6.46;0.059;0;58;0;0.2;0;0;18.7;0.09;0.05;0.15;0.2;0.05;10;0
18.1;Fruits crus;13083;Goyave. pulpe. crue;230;82.1;1.59;6.05;0.73;5.96;0.095;7.67;0;0.95;0;0.88;0.21;0.067;0.31;0;0;0;0;0;0.015;0.17;0.019;0.043;0.15;0.059;0;0;0;0;0.005;14;0;0.23;0.26;0.8;16;0.15;40;308;0.5;2;0.21;0;374;0;0.73;2.6;0;228;0.052;0.04;1.08;0.45;0.094;49;0
18.1;Fruits crus;13085;Pomme Canada. pulpe. crue;0;84.4;0.4;11.6;0.1;11;1E-14;1.6;0.59;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0092;3.59;0;0.035;0.14;1;3.76;0.03;8.61;154;0.045;3.69;0.09;0;0;0;0.27;0;0;4;0.03;0.02;0.1;1E-14;0.06;1;0
18.1;Fruits crus;13090;Mandarine. pulpe. crue;0;86.3;0.72;9.7;0.31;9.7;0;1.5;0;0.34;0;0;0.037;0.057;0.062;0;0;0;0;0;0.002;0.033;0.002;0.047;0.043;0.016;0;0;0;0;0.01;32.8;0;0.049;0.16;0.35;10.5;0.047;19.6;137;0.4;4;0.083;0;155;0;0.38;0;0;26.7;0.082;0.036;0.29;0.21;0.074;18.5;0
18.1;Fruits crus;13100;Prune. crue;0;85.9;0.66;9.41;0.29;9.29;0;1.96;0;0.49;0;1.27;0.038;0.076;0.1;0;0;0;0;0;0;0.029;0.0085;0.017;0.07;0.035;0;0;0;0;0.0075;7.29;0;0.06;0.16;0.4;6;0.076;17.8;149;0.11;3;0.096;0;190;0;0.33;6.4;0;7.25;0.024;0.026;0.41;0.14;0.037;4;0
18.1;Fruits crus;13107;Poire. pulpe. crue;0;84.6;0.3;10.4;0.1;10.4;0;2.47;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0.0075;11;0;0.06;0.2;1;7;0;13;150;1;3;0.1;0;0;0;0;0;0;6;0.2;0.03;0.2;0.07;0.02;2;0
18.1;Fruits crus;13110;Griotte. crue;0;86.1;1.1;10.5;0.3;10.5;0;1.65;0;0.4;0;0;0.084;0.082;0.09;0;0;0;0;0;0.002;0.048;0.016;0;0;0;0;0;0;0;0.0063;16;0;0.1;0.32;0;9;0.11;15;173;0;3;0.1;0;770;0;0.07;2.1;0;10;0.03;0.04;0.4;0.14;0.044;8;0
18.1;Fruits crus;13112;Raisin. cru;0;81.2;0.72;14.4;0.16;14.2;0;0.75;0.2;0.48;0;0;0.054;0.007;0.048;0;0;0;0;0;0.001;0.046;0.006;0;0;0;0;0;0;0;0.005;10;0;0.13;0.36;0.5;7;0.071;20;191;0.8;2;0.07;0;39;0;0.19;14.6;0;3.2;0.069;0.07;0.19;0.05;0.086;2;0
18.1;Fruits crus;13113;Canneberge ou cranberry. crue;0;86.8;0.75;7.6;0.13;4.04;0;5.13;0;0.24;0;0;0.011;0.018;0.055;0;0;0;0;0;0;0.006;0.002;0;0;0;0;0;0;0;0.02;11;0;0.061;0.44;0.15;6;0.36;13.5;98.8;0;8;0.1;0;36;0;1.2;5.1;0;13.7;0.012;0.018;0.3;0.3;0.057;1;0
18.1;Fruits crus;13125;Citron. zeste. cru;0;81.6;1.42;5.4;0.3;4.17;0;10.6;0;0.6;0;0;0.042;0.012;0.096;0;0;0;0;0;0.001;0.038;0.002;0.011;0.067;0.028;0;0;0;0;0.015;134;0;0.092;0.9;0;15;0;12;160;7;6;0.25;0;7;0;0.25;0;0;129;0.06;0.08;0.4;0.32;0.17;13;0
18.1;Fruits crus;13126;Sureau. baie. crue;0;79.8;0.64;11.4;0.5;0;0;7;0;0.62;0;0;0.028;0.055;0.27;0;0;0;0;0;0;0.022;0.006;0.029;0.15;0.12;0;0;0;0;0.018;42.7;0;0.062;1.25;2.5;18.5;0;47.4;301;0.6;7;0.16;0;0;0;1;0;0;32.5;0.07;0.06;1.1;0.14;0.21;9;0
18.1;Fruits crus;13132;Myrtille. surgelee. crue;0;84.3;0.68;8.9;0.43;8.9;0;2.81;0;0.18;0;0;0.032;0.055;0.17;0;0;0;0;0;0;0.019;0.0065;0;0;0;0;0;0;0;0.0026;10;0;0.035;0.39;0;4.25;0.18;10;55.5;0;1;0.068;0;29;0;0.5;17.1;0;8.08;0.029;0.041;0.45;0.13;0.059;7;0
18.1;Fruits crus;13134;Salade de fruits. crue;0;78;0.61;14.8;0.24;14.2;0;1.36;0;0.72;0;0;0.031;0.014;0.061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0.0037;14.5;0;0.071;0.29;1.27;16.4;0.34;16.7;203;4.9;0.81;0.094;0;35;0;0.37;0;0;22.3;0.043;0.032;0.32;0.15;0.17;20.2;0
18.1;Fruits crus;13136;Framboise. surgelee. crue;0;85.9;1.16;6.43;0.8;6.03;0;6.05;0;0.5;0;0;0.062;0.061;0.52;0;0;0;0;0;0;0.053;0.0089;0.061;0.28;0.24;0;0;0;0;0.0053;29.9;0;0.11;0.78;0.4;17;1.2;38;228;0.19;2.17;0.34;0;0;0;1.4;0;0;24.5;0.03;0.05;0.5;0.24;0.09;44;0
18.1;Fruits crus;13150;Mure (de ronce). surgelee. crue;0;82.2;1.22;13;0.42;10.7;0;5;0;0.51;0;0;0.015;0.041;0.25;0;0;0;0;0;0;0.01;0.002;0;0;0;0;0;0;0;0.0025;29;0;0.12;0.8;0;22;1.22;30;140;0;1;0.25;0;68;0;1.17;19.8;0;3.1;0.029;0.046;1.21;0.15;0.061;34;0
18.1;Fruits crus;13179;Pomelo (dit Pamplemousse) jaune. pulpe. cru;0;90.2;0.69;7.42;0.1;6.52;0;1;0;0.33;0;0;0.014;0.013;0.024;0;0;0;0;0;0;0.012;0.001;0;0;0;0;0;0;0;0;12;0;0.05;0.06;0;9;0.013;8;148;0;0;0.07;0;14;0;0.13;0;0;33.3;0.037;0.02;0.27;0.28;0.043;10;0
18.1;Fruits crus;13180;Pomelo (dit Pamplemousse) rose. pulpe. cru;0;88.5;0.77;6.2;0.14;6.2;0;1.6;0;0.36;0;0;0.021;0.02;0.036;0;0;0;0;0;0;0.018;0.002;0;0;0;0;0;0;0.15;0;22;0;0.032;0.08;0;9;0.022;18;135;0;0;0.07;0;686;0;0.13;0;0;31.2;0.043;0.031;0.2;0.26;0.053;13;0
18.1;Fruits crus;13549;Kumquat. sans pepin. cru;0;81.9;1.57;9.6;1.18;9.36;0;5.45;0;0.51;0;0;0.17;0.27;0.3;0;0;0;0;0;0.007;0.16;0.007;0.27;0.21;0.081;0;0;0;0;0.02;65.5;0;0.095;0.67;0;17.5;0.14;19;158;0;8;0.13;0;0;0;0.15;0;0;45;0.037;0.09;0.43;0.21;0.036;17;0
18.1;Fruits crus;13614;Pamplemousse chinois. pulpe. cru;0;89.1;0.76;8.62;0.04;0;0;1;0;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0025;4;0;0.048;0.11;0;6;0.017;17;216;0;1;0.08;0;0;0;0;0;0;61;0.034;0.027;0.22;0;0.036;0;0
18.1;Fruits crus;13742;Melon miel ou melon honeydew. pulpe. cru;0;91.9;0.58;4.3;0.17;4.3;0;0.75;0;0.56;0;0;0.044;0.015;0.062;0;0;0;0;0;0.002;0.037;0.0054;0.015;0.025;0.037;0;0;0;0;0.06;6;0;0.033;0.34;0;9.08;0.034;15.8;237;0;24.1;0.086;0;30;0;0.035;2.9;0;16.8;0.032;0.016;0.58;0.13;0.072;17;0
18.1;Fruits crus;13997;Fruits rouges. crus (framboises. fraises. groseilles. cassis);0;85.1;1.11;7.7;0.38;6.97;0.013;5.16;0;0.46;0;0;0.022;0.054;0.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0072;33.6;0;0.088;0.9;1.15;16.9;0.42;32.6;225;0.35;2.61;0.22;0;49.5;0;0.67;0;0;77.5;0.031;0.084;0.38;0.21;0.064;37.6;0
18.2;Fruits seches ou lyophilises;13001;Abricot. denoyaute. sec;0;23.2;1.86;42.9;0.51;39.4;3.45;5.7;0;16.5;0;9.4;0.16;0.12;0.12;0;0;0;0;0.0018;0.0018;0.12;0.019;0.011;0.069;0.053;0;0;0;0.15;0.098;61.3;61;0.31;4.33;3.2;36.5;0.24;68.4;1090;2.2;39;0.3;0;2160;0;4.17;3.1;0;1;0.015;0.067;2.69;0.61;0.16;12;0
18.2;Fruits seches ou lyophilises;13011;Datte. pulpe et peau. seche;1210;22.9;1.81;64.7;0.25;64.7;0;7.3;0;1.76;0;1.26;0.075;0.1;0.021;0;0;0;0;0.0009;0.0013;0.055;0.011;0.044;0.018;0.0026;0;0;0;0;0.098;44.9;61;0.22;0.9;1.4;47.3;0.3;62;696;3.05;39;0.23;0;89;0;0.46;2.7;0;3;0.04;0.075;1.41;0.79;0.19;18;0
18.2;Fruits seches ou lyophilises;13013;Figue. seche;1110;28;2.99;55.5;0.87;49.2;5.07;10;0;2.11;0;0.51;0.35;0.18;0.27;0;0;0;0;0;0.0065;0.12;0.031;0.18;0.22;0.02;0;0;0;0.48;0.22;167;0;0.27;2.12;2.55;52.5;0.4;75.1;845;2.2;86.3;0.51;0;6;0;0.35;15.6;0;1.2;0.085;0.096;0.68;0.43;0.11;9;0
18.2;Fruits seches ou lyophilises;13042;Pruneau. sec;0;30.2;2.51;55.7;0.46;38.1;0;7.02;7.85;2.34;0;0;0.11;0.11;0.2;0;0;0.0068;420000;0.00052;0.00052;0.08;0.02;0.028;0.14;0.058;0;0;0;0.4;0.0081;49.7;0;0.41;1.66;1.1;38.3;0.34;84.4;656;1;3.25;0.56;0;394;0;1.37;59.5;0;2.3;0.082;0.13;2.12;0.44;0.31;3.5;0
18.2;Fruits seches ou lyophilises;13046;Raisin. sec;1200;17.4;2.09;62.4;0.49;60.6;1.78;3.6;0;9.36;0;4.7;0.15;0.12;0.11;0;0;0;0;0.00098;0.0039;0.12;0.019;0.12;0.085;0.013;0;0;0;0;0.098;63.8;61;0.44;2.24;2.5;32.7;0.24;102;779;0.4;39;0.25;0;0;0;0.12;3.5;0;3.47;0.08;0.098;0.75;0.12;0.17;59.1;0
18.2;Fruits seches ou lyophilises;13089;Banane. pulpe. seche;0;3;3.89;78.4;1.81;47.3;0;9.9;0;3.02;0;0;0.7;0.15;0.34;0;0;0.001;0;0.006;0.013;0.47;0.023;0;0;0;0;0;0;0;0.0075;22;0;0.39;1.15;3;108;0.57;74;1490;0;3;0.61;0;101;0;0.39;2;0;7;0.18;0.24;2.8;0;0.44;14;0
18.2;Fruits seches ou lyophilises;13111;Pomme. seche;0;31.8;0.78;57.2;0.31;54.6;0;8.7;2.63;1.1;0;0;0.058;0.012;0.14;0;0;0;0;0.00098;0.00098;0.047;0.0084;0.01;0.11;0.029;0;0;0;0;0.22;22;0;0.12;1.4;0.8;10.5;0.15;38;450;0.5;87;0.2;0;0;0;0.53;3;0;3.9;0.065;0.13;0.76;0.27;0.13;0;0
18.2;Fruits seches ou lyophilises;13118;Peche. seche;0;7.5;5;68.9;1;0;0;14.3;0;3.4;0;0;0.092;0.32;0.42;0;0;0;0;0;0;0.08;0.011;0.31;0.41;0.01;0.002;0;0;0;0.2;25;0;0.63;6.8;2.8;80;0.67;120;945;0;79;0.57;0;0;0;0;0;0;4.8;0.002;0.065;1.3;0.3;0.15;14;0
18.3;Fruits appertises. au sirop ou au jus;13706;Macedoine ou cocktail ou salade de fruits. au sirop. appertise. egoutte;0;80.4;0.5;17.4;0.5;13.8;0;2.1;0.21;0.25;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032;13;5.95;0.07;0.08;0;4;0.08;9.4;75;20;5;0.05;0;167;0;0;0.8;0;0.98;0.041;0.01;0.1;0.038;0.025;10.9;0
18.3;Fruits appertises. au sirop ou au jus;13707;Macedoine ou cocktail ou salade de fruits. au sirop. appertise. non egoutte;0;80.5;0.3;18.3;0.1;14.3;0;1.23;0;0.2;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003;11;6.25;0.05;0.072;0;3.76;0.076;8.36;67;20;1.2;0.05;0;100;0;0;0.8;0;0.59;0.039;0.01;0.1;0.031;0.024;11;0
18.3;Fruits appertises. au sirop ou au jus;13708;Macedoine ou cocktail ou salade de fruits. au sirop leger. appertise. egoutte;0;83.5;0.5;14.4;0.5;12.2;0;1.9;0.21;0.25;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0083;9.5;4.14;0.07;0.15;0;4.6;0.09;8.5;63;20;5;0.05;0;103;0;0;1.01;0;5.87;0.025;0.01;0.1;0.034;0.01;10.6;0
18.3;Fruits appertises. au sirop ou au jus;13709;Macedoine ou cocktail ou salade de fruits. au sirop leger. appertise. non egoutte;0;83.6;0.2;14.5;0.09;12.3;0.58;1.08;0;0.21;0;0;0.009;0.012;0.028;0.006;0;0;0;0;0;0.006;0.002;0;0;0;0;0;0;0;0.0026;8.18;4.05;0.055;0.13;0;4.37;0.082;7.74;61.1;20;1.02;0.05;0;64.1;0;0;0.63;0;6.1;0.016;0.01;0.1;0.033;0.01;9.96;0
18.3;Fruits appertises. au sirop ou au jus;13712;Abricot au sirop leger. appertise. egoutte;0;83;0.94;13.7;0.5;13.3;0;1.4;0.39;0.5;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024;18;4.63;0.04;0.12;20;4.9;0.03;11;140;20;9.7;0.06;0;925;0;0;0.8;0;2.19;0.7;0.01;0.1;0.12;0.017;6.85;0
18.3;Fruits appertises. au sirop ou au jus;13713;Abricot au sirop leger. appertise. non egoutte;0;83.1;0.49;14.9;0.1;14.2;0;0.96;0;0.33;0;0;0.003;0.021;0.01;0.006;0;0;0;0;0;0.003;0;0;0;0;0;0;0;0;0.025;14.3;4.45;0.036;0.1;20;4.74;0.026;9.25;136;20;9.86;0.06;0;551;0;0.6;0.8;0;2.28;0.68;0.01;0.1;0.11;0.017;6.98;0
18.3;Fruits appertises. au sirop ou au jus;13714;Abricot au sirop. appertise. egoutte;0;81;0.5;16.2;0.5;15.3;0;1.4;0.42;0.35;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;16;3.6;0.04;0.13;20;5.3;0.02;10;130;20;12;0.06;0;7.98;0;0;0.8;0;0.5;0.7;0.01;0.11;0.071;0.02;9.3;0
18.3;Fruits appertises. au sirop ou au jus;13715;Abricot au sirop. appertise. non egoutte;0;81.1;0.35;16.6;0.11;15.1;0;0.91;0;0.37;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;11.3;3.6;0.036;0.11;20;4.8;0.02;8.66;114;20;12;0.035;0;114;0;0;0.8;0;0.5;0;0.01;0.12;0.073;0.036;9.89;0
18.3;Fruits appertises. au sirop ou au jus;13716;Ananas au sirop et jus d'ananas. appertise. egoutte;0;84.5;0.5;13.6;0.5;12.8;0;1.4;0;0.25;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;18;0.04;0.19;20;12;1.2;7.8;130;20;1;0.11;0;24.2;0;0;0.8;0;4.99;0.063;0.01;2.2;0.067;0.076;13.5;0
18.3;Fruits appertises. au sirop ou au jus;13717;Ananas au sirop et jus d'ananas. appertise. non egoutte;0;83.7;0.31;13.6;0.067;12.6;0;0.83;0;0.31;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00049;10.3;18;0.033;0.19;20;11.7;1.13;7.14;127;20;0.2;0.11;0;15.9;0;0;0.8;0;4.98;0.063;0.01;1.44;0.061;0.064;12.9;0
18.3;Fruits appertises. au sirop ou au jus;13718;Ananas au sirop leger. appertise. egoutte;0;82;0.5;15.9;0.5;15.9;0;1.6;0;0.25;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0048;6.4;13.1;0.04;0.13;20;11;1.2;4.8;95;20;1.9;0.05;0;19.7;0;0;0.8;0;5.22;0.034;0.01;0.1;0.04;0.046;11.9;0
18.3;Fruits appertises. au sirop ou au jus;13719;Ananas au sirop leger. appertise. non egoutte;0;82.8;0.27;16;0.075;15.7;0;0.79;0;0.22;0;0;0.009;0.013;0.04;0.006;0;0;0;0;0;0.005;0.003;0;0;0;0;0;0;0;0.0047;5.77;13.9;0.033;0.12;20;11.4;1.16;4.06;101;20;1.86;0.031;0;12.4;0;0.01;0.8;0;5.11;0.037;0.01;0.1;0.03;0.029;11.8;0
18.3;Fruits appertises. au sirop ou au jus;13730;Peche au sirop leger. appertisee. egouttee;0;83.9;0.5;13.8;0.5;13.1;0;1.5;0.46;0.25;0;0;0;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033;10;13.1;0.05;0.13;20;5;0.02;11;100;20;5;0.05;0;254;0;0;0.8;0;2.78;0.01;0.01;0.37;0.071;0.01;8.4;0
18.3;Fruits appertises. au sirop ou au jus;13731;Peche au sirop leger. appertisee. non egouttee;0;83.3;0.4;14.1;0.14;12.9;0;0.8;0;0.22;0;0;0.003;0.012;0.015;0.006;0;0;0;0;0;0.003;0;0;0;0;0;0;0;0;0.0022;9.57;13.2;0.038;0.13;20;4.88;0.02;9.79;100;20;0.9;0.054;0;155;0;0.49;0.8;0;3.32;0.01;0.01;0.35;0.063;0.01;8.4;0
18.3;Fruits appertises. au sirop ou au jus;13735;Poire au sirop leger. appertisee. non egouttee;0;83.7;0.3;14.5;0.12;12.1;0;1.23;0;0.16;0;0;0.002;0.006;0.007;0;0;0;0;0;0;0.001;0;0;0;0;0;0;0;0;0.013;5;0;0.049;0.28;0;4;0.033;7;66;0;5;0.08;0;0;0;0.08;0.3;0;0.7;0.01;0.016;0.15;0.022;0.014;1;0
18.4;Confitures et assimiles;31024;Confiture de fraise (extra ou classique);0;37.9;0.32;60.5;0.16;56.9;3.67;1.01;0;0.19;0;0;0.065;0.011;0.048;0;0;0;0;0;0;0.025;0;0.011;0.025;0.023;0;0;0;0;0.0088;9.2;0;0.1;0.1;10;5.6;0.1;9.9;61.7;0;3.75;0.1;0;50;0;0.1;0;0;1.1;0;0.05;0.05;0.05;0.05;22;0
18.4;Confitures et assimiles;31037;Confiture d'abricot (extra ou classique);0;37.9;0.32;60.6;0.09;57.6;2.9;0.76;0;0.2;0;0;0.041;0.031;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013;8.8;3.6;0.03;0.17;20;4.8;0.03;10;140;20;6.57;0.05;0;49.5;0;0;0.8;0;5.19;0.01;0.01;0.14;0.082;0.01;5.41;0
18.4;Confitures et assimiles;31038;Confiture de cerise (extra ou classique);0;38.5;0.4;60.4;0.16;59;0;0.77;0;0.24;0;0;1E-14;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015;12;3.6;0.05;0.22;20;7.1;0.08;16;110;20;6.05;0.05;0;54.8;0;0;1.14;0;19.6;0.024;0.013;0.1;0.1;0.01;6;0
18.4;Confitures et assimiles;31039;Marmelade d'orange;0;38.1;0.16;60.9;0.08;58.2;2.38;1.05;0;0.15;0;0;1E-14;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0085;27;3.6;0.01;0.05;20;4;0.01;4.4;41;20;3.4;0.05;0;5;0;0.18;0.8;0;9.9;2.22;0.01;0.1;0.033;0.041;12.2;0
18.4;Confitures et assimiles;31062;Confiture de framboise (extra ou classique);0;38;0.48;61;0.22;58.3;0;1.43;0;0.25;0;0;1E-14;0;0;0.006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;9.9;5.25;0.02;0.28;20;9.5;0.87;11;100;20;4.1;0.12;0;5;0;0;2;0;2.93;0.019;0.012;0.1;0.077;0.029;13.9;0
18.4;Confitures et assimiles;31110;Confiture. tout type de fruits. allegee en sucres (extra ou classique);0;54.8;0.48;41.2;0.21;38.7;0;1.6;0;0.28;0;0;0.044;0.036;0;0;0;0;0;8E-05;8E-05;0.015;0;0.036;0.051;0.054;0;8E-05;8E-05;0;0.022;12.3;0;0.1;0.1;10;7;0.1;12.8;75.8;0;9;0.1;0;62;0;0.17;0;0;1;0;0.05;0.05;0.05;0.05;16.8;0
